video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
36_disgust_happiness_d_100,-1,-1,-1,"Да на этом паровозе ничего уже не тянет, ни карты, ни процессоры.",disgust,disgust,0.05882,0.05881,0.0588,0.05879,0.05884,0.70594,0.0,1.0,"<think>

</think>

0.06250, 0.06250, 0.06250, 0.06250, 0.06250, 0.75000, 0.00000"
04_fear_enthusiasm e_030,-1,-1,-1,"Давайте откроем, посмотрим.",surprise,surprise,0.12341,0.14562,0.10231,0.08762,0.54105,-1e-05,-0.0,1.0,"<think>

</think>

0.12345, 0.14567, 0.10234, 0.08765, 0.54123, 0.00000, 0.00000"
14_anger_fear_a_050,-1,-1,-1,"Да, а что мне остается делать?",anger,anger,0.11865,0.08424,0.20621,0.54814,0.01186,0.0309,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.21456, 0.57034, 0.01234, 0.03215, 0.00000"
33_sadness_disgust_s_040,-1,-1,-1,А ты хочешь к Петрову что ли?,sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00000"
43_enthusiasm_neutral_n_160,-1,-1,-1,"Продаем всё. Если вас эта вакансия не устраивает, у нас есть ещё вакансия уборщицы. Могу вам это предложить, это можно без опыта.",neutral,neutral,0.84997,0.05,0.03,0.02001,0.02002,0.01,0.02,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
45_happiness_sadness_h_050,-1,-1,-1,процентов там 10 20 10 сверху ты не вернешься,happy,happy,0.14286,0.71427,0.07144,1e-05,0.07143,-1e-05,-0.0,1.0,"<think>

</think>

0.14286,0.71429,0.07143,0.00000,0.07143,0.00000,0.00000"
42_anger_fear_a_200,-1,-1,-1,"Всё, я буду звонить в органы опеки.",anger,anger,0.11857,0.08419,0.14822,0.60557,0.02252,0.0205,0.00043,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.02134, 0.00045"
40_enthusiasm_fear_e_080,-1,-1,-1,"Скажи, пожалуйста, а я не знаю, вообще при беге как-то учитывается там перекуры там на питьё, что-нибудь эти минуты вообще учитываются?",surprise,surprise,0.11236,0.07977,0.08989,0.05955,0.57754,0.01123,0.06966,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.63456, 0.01234, 0.07654"
37_enthusiasm_neutral_e_110,-1,-1,-1,"Нет, нет, Анастасия, машина не сломана.",surprise,surprise,0.11217,0.07964,0.14021,0.06168,0.57656,0.0203,0.00944,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.63456, 0.02234, 0.01039"
47_enthusiasm_sadness_e_090,-1,-1,-1,"Если вы хотите себе домашний кинотеатр, я думаю, что вот такого телевизора вам вполне размера будет достаточно. Посмотрите внимательно. А вот рядом модель есть Philips. Аналогичный, дешевле, но с теми же функциями.",surprise,surprise,0.11236,0.07977,0.08989,0.05955,0.57754,0.01123,0.06966,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.63456, 0.01234, 0.07654"
14_anger_fear_a_030,-1,-1,-1,"Да как так можно было ошибиться? Вы, по-моему, полностью перепутали заказы. Это вообще недопустимо. Я рассчитывала, что сейчас мне придут продукты. На борщ!",anger,sad,0.06249,0.06251,0.75,0.125,0.0,-1e-05,1e-05,1.0,"<think>

</think>

0.06250, 0.06250, 0.75000, 0.12500, 0.00000, 0.00000, 0.00000"
19_anger_disgust_a_110,-1,-1,-1,Я ничего не знаю! Давай мне... Кто у вас есть? Менеджера давай сюда!,anger,anger,0.11431,0.08116,0.13228,0.59819,0.02171,0.03383,0.01852,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.64604, 0.02345, 0.03654, 0.02000"
18_happiness_neutral_n_020,-1,-1,-1,"Да я не кислый, я нормальный, а всё такое весёлое.",neutral,neutral,0.75758,0.15152,0.05051,0.02525,0.01515,-1e-05,0.0,1.0,"<think>

</think>

0.75000,0.15000,0.05000,0.02500,0.01500,0.00000,0.00000"
18_happiness_neutral_n_110,-1,-1,-1,Но это здорово. Хороший педагог. Хорошо учит.,neutral,neutral,0.75758,0.15151,0.0505,0.02525,0.01515,-0.0,1e-05,1.0,"<think>

</think>

0.75000,0.15000,0.05000,0.02500,0.01500,0.00000,0.00000"
17_neutral_disgust_n_010,-1,-1,-1,Alo,neutral,neutral,0.86736,0.08163,0.03061,0.0102,0.01021,-0.0,-1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
42_anger_fear_f_160,-1,-1,-1,"Послушайте, это не зависит от меня. Это ребенок. Он маленькое, неконтролируемое существо.",fear,fear,0.11113,0.0789,0.13891,0.06111,0.09212,0.07102,0.44681,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.10234, 0.07890, 0.49635"
13_neutral_enthusiasm_e_053,-1,-1,-1,"из области и езжу или в Москву или на море, чтобы вы могли посоветовать.",surprise,surprise,0.11236,0.07977,0.08989,0.05955,0.57754,0.01123,0.06966,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.63456, 0.01234, 0.07654"
33_sadness_disgust_s_090,-1,-1,-1,Что с тобой случилось?,sad,sad,0.12205,0.08665,0.71523,0.03178,0.02318,0.02111,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.72345, 0.03215, 0.02345, 0.02135, 0.00000"
32_happiness_enthusiasm_e_090,-1,-1,-1,"А ты точно всё стёрла? Может там нолика не хватает? И там не пять тысяч, а пятьдесят?",surprise,surprise,0.06248,0.06249,0.06251,0.0625,0.75002,-1e-05,1e-05,1.0,"<think>

</think>

0.06250, 0.06250, 0.06250, 0.06250, 0.75000, 0.00000, 0.00000"
31_fear_enthusiasm_f_102,-1,-1,-1,Я ходила из угла в угол. Я не могла найти себе место. Я каждые пять минут набирала твой номер.,fear,sad,0.11123,0.07898,0.41157,0.08899,0.11122,0.06897,0.12904,1.0,"<think>

</think>

0.12345, 0.08765, 0.45678, 0.09876, 0.12345, 0.07654, 0.14321"
15_enthusiasm_sadness_e_062,-1,-1,-1,"И мы направим вас на экзамен, вы получите сертификат и можете с чистой совестью ехать, куда вам нужно.",surprise,surprise,0.11199,0.13215,0.08959,0.06944,0.51195,0.01119,0.07369,1.0,"<think>

</think>

0.12345, 0.14567, 0.09876, 0.07654, 0.56432, 0.01234, 0.08123"
03_disgust_neutral d_080,-1,-1,-1,"Да у вас всегда финансирование недостаточно. Это проблема всех муниципальных школ. Значит, изыскивайте деньги.",disgust,sad,0.11217,0.07964,0.31407,0.15254,0.08973,0.16567,0.08618,1.0,"<think>

</think>

0.12345, 0.08765, 0.34567, 0.16789, 0.09876, 0.18234, 0.09485"
07_fear_neutral f_100,-1,-1,-1,"Знаете, первый раз такое. На людей не налетал.",fear,fear,0.11296,0.0802,0.1412,0.09037,0.09364,0.07003,0.4116,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.10234, 0.07654, 0.44984"
20_disgust_enthusiasm_e_020,-1,-1,-1,"Нет, это вы.",surprise,surprise,0.13513,0.06758,0.13515,0.06756,0.54053,0.02702,0.02703,1.0,"<think>

</think>

0.14286, 0.07143, 0.14286, 0.07143, 0.57143, 0.02857, 0.02857"
43_enthusiasm_neutral_n_020,-1,-1,-1,"Продать ветвь с косир хорошо, а у вас есть опыт работы?",neutral,neutral,0.85,0.05,0.03,0.02001,0.01999,0.01,0.02,1.0,"<think>

</think>

0.85000, 0.05000, 0.03000, 0.02000, 0.02000, 0.01000, 0.02000"
18_happiness_neutral_h_170,-1,-1,-1,"Скорее всего, музыкальный. Там очень много творческих людей.",happy,happy,0.21429,0.57142,0.14286,-1e-05,0.07143,0.0,1e-05,1.0,"<think>

</think>

0.21429, 0.57143, 0.14286, 0.00000, 0.07143, 0.00000, 0.00000"
28_disgust_enthusiasm_d_120,-1,-1,-1,"На этом станке можно делать только прямые линии, а скривленные и нескривленные, это как вам инженеры скажут. Вот так и будете делать.",disgust,disgust,0.11218,0.07965,0.14024,0.08975,0.15661,0.3113,0.11027,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.17234, 0.34256, 0.12134"
42_anger_fear_a_020,-1,-1,-1,"Во-первых, не ты, а вы. Потому что твой ребёнок...",anger,anger,0.11757,0.08348,0.14697,0.60002,0.02339,0.02857,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63000, 0.02456, 0.03000, 0.00000"
27_neutral_fear_f_020,-1,-1,-1,"Нет, я не знаю",fear,fear,0.11294,0.08018,0.19628,0.09034,0.12309,0.08447,0.3127,1.0,"<think>

</think>

0.12346, 0.08765, 0.21456, 0.09876, 0.13456, 0.09234, 0.34183"
24_sadness_enthusiasm_e_130,-1,-1,-1,"Эх, я бы ещё чего-нибудь интересного попробовал.",surprise,surprise,0.21428,0.14286,0.21429,0.07143,0.35713,1e-05,0.0,1.0,"<think>

</think>

0.21429, 0.14286, 0.21429, 0.07143, 0.35714, 0.00000, 0.00000"
06_happiness_enthusiasm e_040,-1,-1,-1,"Интересно, а что за фирма? Ты будешь рекламировать и продвигать одежду, какие-то автозапчасти или что-то еще подобное?",surprise,surprise,0.11416,0.08105,0.0605,0.03996,0.66581,0.01141,0.02711,1.0,"<think>

</think>

0.12345, 0.08765, 0.06543, 0.04321, 0.72000, 0.01234, 0.02932"
12_sadness_disgust_d_010,-1,-1,-1,"Да, это Гольга Ивановна. Кто это?",disgust,disgust,0.11215,0.07962,0.14019,0.06167,0.21308,0.29989,0.0934,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.23456, 0.33012, 0.10281"
08_sadness_anger a_030,-1,-1,-1,Вы мне это говорили полгода назад!,anger,anger,0.1142,0.08108,0.14276,0.58324,0.02169,0.01974,0.03729,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.02134, 0.04031"
29_happiness_fear_f_030,-1,-1,-1,"Я тоже очень-очень рада. Я боялась, что я не туда.",fear,happy,0.06248,0.75003,0.06249,0.0625,0.0125,0.0,0.05,1.0,"<think>

</think>

0.06250, 0.75000, 0.06250, 0.06250, 0.01250, 0.00000, 0.05000"
09_neutral_happiness h_030,-1,-1,-1,"Я уже достаточно давно этого ждал и очень рад, что наконец-таки всё закончилось. Давайте пройдём посмотрим.",happy,happy,0.12334,0.75609,0.08904,0.01233,0.01344,0.00532,0.00044,1.0,"<think>

</think>

0.12345, 0.75678, 0.08912, 0.01234, 0.01345, 0.00532, 0.00044"
08_sadness_anger a_160,-1,-1,-1,да сколько вам объяснять значит это будет не центр вы не понимаете,anger,anger,0.1175,0.08343,0.14689,0.60012,0.02232,0.02974,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.03125, 0.00000"
42_anger_fear_f_060,-1,-1,-1,"У меня ребёнок гиперактивен, ему...",fear,fear,0.11124,0.07898,0.13906,0.05896,0.09222,0.06897,0.45057,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06543, 0.10234, 0.07654, 0.49999"
21_happiness_anger_h_100,-1,-1,-1,"А может, вам еще чего-нибудь?",happy,happy,0.13008,0.71535,0.09235,0.03641,0.013,0.0104,0.00241,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.00987, 0.00229"
38_happiness_neutral_n_090,-1,-1,-1,"Отлично! Сейчас я всё зафиксирую, и мы с вами закончим наш разговор.",neutral,neutral,0.75758,0.15152,0.05051,0.02525,0.01515,0.0,-1e-05,1.0,"<think>

</think>

0.75000,0.15000,0.05000,0.02500,0.01500,0.00000,0.00000"
22_fear_anger_a_140,-1,-1,-1,"Нету. Знала бы, лучше бы пошла и отучилась. Не было бы проблем таких. Сама бы села за руль и повесила меня.",anger,sad,0.1233,0.08755,0.45623,0.32071,0.00123,0.00986,0.00112,1.0,"<think>

</think>

0.12345, 0.08765, 0.45678, 0.32109, 0.00123, 0.00987, 0.00112"
02_anger_sadness a_053,-1,-1,-1,"И смотри, если я услышу, что ты занимался не бумагами, тебе не поздоровиться. Вылетишь с работы быстрее скорости звука.",anger,anger,0.11668,0.08285,0.10618,0.63946,0.02216,0.03267,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.11234, 0.67654, 0.02345, 0.03456, 0.00000"
37_enthusiasm_neutral_e_010,-1,-1,-1,"О, симпатичная девушка! Проходите, проходите сюда, присаживайтесь. Я инструктор, меня зовут Сергей. А как вас зовут?",surprise,surprise,0.05881,0.29412,0.05883,0.05884,0.47058,0.05882,0.0,1.0,"<think>

</think>

0.06250, 0.31250, 0.06250, 0.06250, 0.50000, 0.06250, 0.00000"
20_disgust_enthusiasm_d_050,-1,-1,-1,"Давай рассказывай, давно ли это у вас связь?",disgust,disgust,0.12303,0.09842,0.15379,0.07628,0.18172,0.3445,0.02226,1.0,"<think>

</think>

0.12345, 0.09876, 0.15432, 0.07654, 0.18234, 0.34567, 0.02234"
29_happiness_fear_f_110,-1,-1,-1,"Ну что вы меня ртите? Мне лендл не нужен, пожалуйста мне...",fear,fear,0.11443,0.08125,0.14305,0.09155,0.15975,0.06065,0.34932,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.17234, 0.06543, 0.37685"
28_disgust_enthusiasm_e_110,-1,-1,-1,"Ага, то есть тут есть еще инженеры.",surprise,surprise,0.11236,0.07977,0.08989,0.05955,0.57754,0.01123,0.06966,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.63456, 0.01234, 0.07654"
42_anger_fear_a_100,-1,-1,-1,Сами надевайте свои беруши!,anger,anger,0.12345,0.08765,0.10234,0.68656,1e-05,0.0,-1e-05,1.0,"<think>

</think>

0.12345, 0.08765, 0.10234, 0.68654, 0.00000, 0.00000, 0.00000"
07_fear_neutral n_010,-1,-1,-1,"Да, со мной всё хорошо.",neutral,neutral,0.86735,0.08163,0.03061,0.0102,0.01021,1e-05,-1e-05,1.0,"<think>

</think>

0.85000, 0.08000, 0.03000, 0.01000, 0.01000, 0.00000, 0.00000"
46_sadness_disgust_d_050,-1,-1,-1,"А кто их будет воспитывать, извините меня? Кто их должен воспитывать? Вот вы говорите, родители не воспитаны. Хорошо. А где тогда их воспитывают?",disgust,disgust,0.1124,0.07981,0.14051,0.09318,0.16074,0.30865,0.10471,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.10234, 0.17654, 0.33900, 0.11500"
23_happiness_neutral_n_170,-1,-1,-1,Поэтому он самый счастливый.,neutral,neutral,0.85,0.1,0.025,0.015,0.005,0.00251,0.00249,1.0,"<think>

</think>

0.85000, 0.10000, 0.02500, 0.01500, 0.00500, 0.00250, 0.00250"
33_sadness_disgust_s_070,-1,-1,-1,"Я пришёл сюда не ради концерта, а ради тебя.",sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00000"
50_enthusiasm_sadness_s_030,-1,-1,-1,"Да что-то на вас всё показывали и говорили, что вроде бы Вячеслав Юрьевич метит на моё место. Он прямо так и сказал, Вячеслав Юрьевич. И что-то хочешь.",sad,sad,0.11773,0.08359,0.75248,0.01177,0.02236,0.00412,0.00795,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00834"
22_fear_anger_f_060,-1,-1,-1,"Да, вдруг что-то случится в дороге! Да ничего не случится!",fear,fear,0.11284,0.08012,0.09027,0.05981,0.11283,0.06996,0.47417,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.06543, 0.12345, 0.07654, 0.51876"
